exp(coef)	exp(-coef)	lower95%	upper95%	p-value
DCUN1D5	0.367275905925562	2.72274871252425	0.221022974998299	0.610305743439027	7.27963521803629e-05
DDIAS	0.392590340767155	2.54718442141474	0.239610775008059	0.643239752713486	0.000155388138590081
DDIT3	0.399807456553285	2.50120397608624	0.22894500533729	0.698185147477296	0.00087987682514146
DDN	0.42632197846706	2.34564495969861	0.25860291641501	0.702816626524013	0.000684144549544508
DDOST	0.435831355452141	2.29446547957197	0.268719057660011	0.706868251360043	0.000658706819510787
DDX1	0.424014531197237	2.35840973934649	0.258808190227463	0.694677871316201	0.000558811230063839
DDX11	0.334162753777647	2.99255374423148	0.196772077948467	0.567482679333725	2.60002654164697e-05
DDX27	0.42282138050754	2.36506488579086	0.262811426399615	0.680251700861983	0.000325631929395474
DDX51	0.36398352054427	2.74737712988952	0.219939046578197	0.602366907054396	5.35326292558369e-05
DDX55	0.323040761460441	3.09558458034547	0.200125666704992	0.52144902392142	2.8877950425398e-06
DDX56	0.434699576449966	2.30043932447931	0.266910174258968	0.707967473665648	0.000670790447441898
DENR	0.329177021622224	3.03787911766101	0.197172369422853	0.549557282702708	1.35187265051389e-05
DEPDC1	0.356760474618725	2.80300109217175	0.216044194256215	0.589129630112783	3.84240402143913e-05
DEPDC1B	0.316105690933134	3.16349888244034	0.184796455852292	0.540718204683441	1.63386782549499e-05
DFFA	0.419183950525794	2.3855875177131	0.255749172584727	0.687060617254584	0.000452168631126525
DHDH	0.346604868822368	2.88512969652625	0.20940964281596	0.573683873750513	2.27805002156768e-05
DHRS13	0.403188643168814	2.48022859012252	0.241828037450746	0.672217678702447	0.000384448839327515
DHX34	0.334231821940559	2.99193534054889	0.19820424280076	0.563615133657861	2.2464430914869e-05
DHX37	0.334695214084147	2.98779294689462	0.209115955890411	0.535687895521176	3.77828587334024e-06
DIAPH3	0.37385953679371	2.67480136678119	0.223799377712562	0.624536827046602	0.000123160347056334
DKC1	0.405616671757935	2.46538189780518	0.245086728148322	0.671292507966476	0.00034440997140018
DLGAP5	0.352779570704299	2.83463126281256	0.213701787253913	0.58236960535308	3.12177763929989e-05
DLL3	0.46941531389115	2.13030970743294	0.308955548339602	0.71321178111137	0.000573283462406099
DMRTB1	0.458905319008618	2.17909873470266	0.307950895458878	0.683856078744615	0.000325676522732544
DNAJB6	0.421256228273787	2.37385214243069	0.252841225095696	0.701850775293043	0.000757047623360872
DNAJC1	0.397079380150245	2.51838813594809	0.241093132648832	0.653988076757718	0.000230410545626378
DNAJC5	0.395206153487902	2.53032497387623	0.235942277958692	0.661975060620749	0.000301614547466725
DNAJC8	0.387366962101746	2.58153146198704	0.234456067550078	0.640005459853946	0.000157822184970919
DNASE1L3	3.00939284153652	0.332292941685016	1.74567496417351	5.18793329832683	4.47956924277579e-05
DNM1L	0.42877081057984	2.33224831384317	0.257888537510122	0.712883208304975	0.000971787399136252
DNMT3A	0.447950136549826	2.23239132753065	0.278667133933986	0.720068140086237	0.000815428485626237
DNTTIP1	0.416000292038285	2.40384446631102	0.252081943099487	0.686507890442751	0.000464100496961556
DPF1	0.420733698480074	2.37680034571169	0.254689286856963	0.695030588923581	0.000571232990772912
DPH2	0.326700340859718	3.06090895824743	0.20110453533641	0.530734488604704	3.92021589422695e-06
DPM2	0.425477538284525	2.3503003332018	0.259072243192814	0.698767005502506	0.000581340957630212
DRAP1	0.432200876526677	2.31373894480817	0.263512441305042	0.708875819089662	0.000675334247243088
DRD1	2.60354298234417	0.384091988026111	1.55957664011607	4.34633084810059	0.000178981255576766
DSCC1	0.352719016436791	2.83511790802242	0.210509297014878	0.590998622485278	4.78448748138248e-05
DSG2	0.407112340393714	2.45632446079358	0.2377528537591	0.697112379852994	0.000830356982248512
DTYMK	0.341601409985635	2.92738838531741	0.204770329923291	0.569865386982028	2.20249590534547e-05
DUSP11	0.404054471141821	2.47491383321187	0.24577959535939	0.664253740881013	0.000281646377833775
DUSP12	0.394883225983828	2.53239422238957	0.236571080514679	0.659137041704975	0.000296144393607464
DVL1	0.392537817745249	2.54752524417656	0.229592951014524	0.671126607673834	0.000472840660490618
DYNC1H1	0.397134945307328	2.51803577553755	0.244558143147101	0.644902528105099	0.000144237220483109
DYNC1LI1	0.310409111355918	3.22155492031737	0.179600000758558	0.536491180433246	1.4063180278071e-05
DYNLL1	0.379456683836038	2.63534691203937	0.228472029619748	0.630218828744529	0.000137418377592143
DYNLT1	0.388812825282374	2.57193162101521	0.232909042953539	0.649074897165838	0.000213278162312385
E2F6	0.385608496830862	2.59330385149326	0.233827184217766	0.635913712623235	0.000162913613741814
EBNA1BP2	0.384807034716792	2.59870509055525	0.230567693370775	0.642225507844283	0.000175130250142975
ECT2	0.347658541605035	2.87638553444797	0.203529499451104	0.593852300904308	7.29756745450147e-05
EDC3	0.425562560073866	2.34983077417907	0.256313017464838	0.706571575364747	0.00076624942973002
EED	0.430347698533281	2.32370244666863	0.262339404276179	0.705952436477758	0.000749603634554906
EEF1E1	0.291254070282027	3.43342841194178	0.168620039912314	0.503077412981048	4.09771909684104e-06
EFNA3	0.31370855020366	3.1876721222638	0.182762801823067	0.538474205304404	1.42160033510425e-05
EFNA4	0.404837554100401	2.47012657267462	0.242947861659023	0.674603365886048	0.00039346245672008
EGLN3	0.338244039296912	2.95644529931301	0.195068740397977	0.586506222813942	6.91950352952466e-05
EHMT2	0.441670718643393	2.26413017161639	0.271621483558806	0.718179656303724	0.000816687107278365
EIF1AD	0.419235179945804	2.3852960052858	0.251144691365121	0.69982819524809	0.000700511257099057
EIF1B	0.417809960693189	2.3934326466054	0.246608662230864	0.707863063994987	0.000971732642284649
EIF2B1	0.40472499048791	2.47081357342047	0.249807188097499	0.655714990320887	0.000212431587145757
EIF2B2	0.413964098402008	2.41566842115106	0.249033620018936	0.688125060193706	0.000524762954359916
EIF2B3	0.430993049207486	2.3202230333849	0.259373983399952	0.71616669501788	0.000911949145170772
EIF2B4	0.369388102961364	2.70717977104042	0.216719428697002	0.629604698710075	0.000162125138814812
EIF2B5	0.350391118641693	2.85395361582378	0.210463688098797	0.583349731880323	3.19785925977762e-05
EIF2S1	0.369853361466958	2.70377426349101	0.221567308032961	0.617381283379853	9.03509780178671e-05
EIF2S2	0.31086344467054	3.21684655157773	0.178896006638203	0.540180203283515	1.60411497474189e-05
EIF2S3	0.40599418913347	2.46308944010834	0.242943775510981	0.678475014490312	0.000493716039042087
EIF3B	0.31394549716498	3.18526626127877	0.188722739347764	0.522257018580809	3.80693695082394e-06
EIF3CL	0.346088554337204	2.88943389623244	0.203798348455521	0.587724524516238	4.62031166719126e-05
EIF3D	0.398370880857188	2.51022363343492	0.239181899556383	0.663509065733133	0.000295640506115075
EIF3M	0.416913596330214	2.39857852754688	0.256894467988634	0.676608368276279	0.000331410489977273
EIF4A3	0.438692988848673	2.2794984771114	0.26672168756107	0.721544394176486	0.000980415556503646
EIF5B	0.321852542914587	3.10701289150721	0.193489424833007	0.535373235358933	5.75118831798426e-06
EIPR1	0.384186273019677	2.60290403438955	0.234919026128244	0.628297736498253	9.67103799097406e-05
ELOA	0.437397602051925	2.28624938799113	0.271360243349345	0.705028341364198	0.000605257635389105
ELOC	0.363240883591095	2.75299407410789	0.212400625000507	0.621203160356636	0.000154071105925481
ELOVL1	0.364124558713323	2.7463129746964	0.215548763863014	0.615112292374053	0.000102122391246336
EMC1	0.376212612207696	2.65807144032675	0.231130691209144	0.612363199554775	6.24507176523223e-05
EMC8	0.41782024467075	2.393373736086	0.2540445415408	0.687177751578214	0.000499512413292501
ENO1	0.299039979699495	3.34403446992238	0.175283288692207	0.510173617381761	3.60728844163398e-06
ENOPH1	0.423756874384187	2.35984372277906	0.259717177226572	0.691405514665682	0.000569491768976575
EPHX4	0.368432451276406	2.71420173911277	0.21675952492123	0.62623532323606	0.000139417644596924
EPRS1	0.406508134526884	2.45997537334364	0.240354799130414	0.68752054893177	0.000625322756473061
ERCC3	0.403896618957998	2.47588108704616	0.244336286376493	0.667655554665897	0.000326042098434983
ERCC6L	0.34834684953805	2.87070200671004	0.208855153126904	0.581003273160099	3.52906139584639e-05
ERGIC3	0.294965407893449	3.39022805128808	0.172471571921802	0.504457580366904	3.07877163970152e-06
ERH	0.353151719712747	2.83164414663873	0.206518978280864	0.603896737114676	9.56451005204092e-05
ERI1	0.436151835789341	2.29277952754736	0.265927593003501	0.715339170764079	0.000888732864024022
ERI3	0.359574058024035	2.7810682603058	0.206751124088497	0.62535816322106	0.000173516386175066
ERP29	0.388381109084098	2.57479052562123	0.226312030679667	0.666512891251901	0.000462349212148017
ESCO2	0.417285439390248	2.39644115419228	0.246938027316313	0.705145091744277	0.000928105898149828
ETV4	0.391262533838479	2.55582866621423	0.23381809658605	0.654724217761168	0.00026941074725678
ETV5	0.290370032867868	3.44388155390349	0.174305860595034	0.48371727548264	8.43184116786437e-07
EWSR1	0.401099033171547	2.49314986399458	0.243606864903987	0.660410101638792	0.000257531331562576
EXO1	0.357995217573215	2.7933334047835	0.217414251461687	0.589476425504141	3.86395828161605e-05
EXOSC2	0.41928614606889	2.38500606179269	0.25250883095229	0.696216728826088	0.000636942797537234
EXOSC4	0.404326133087776	2.47325096788366	0.238143026105846	0.686476629490098	0.000596635870203775
EYA1	0.397651053563109	2.51476763619663	0.245545809956693	0.643979062105516	0.000158917522115315
EZH2	0.395273764082304	2.52989216808172	0.238272077781175	0.65572663833184	0.000266720019411423
FAAP20	0.432239709839162	2.31353107370006	0.26012527223205	0.718235353138532	0.000932896042962014
FABP6	0.349082560139991	2.86465184510786	0.221660525539522	0.549753428118453	6.51665642514894e-06
FABP7	0.475832790633474	2.10157857903972	0.312028593365221	0.725628514361902	0.00079963240593726
FAM107A	2.5035192615366	0.399437709692805	1.47273937560804	4.25574870658772	0.00051586232336145
FAM111B	0.437299152191389	2.28676409498809	0.268886471500046	0.711194384159543	0.000738433713769182
FAM118B	0.383753164008758	2.60584170708538	0.234603374052271	0.627725374716566	0.000108966163637754
FAM153B	0.468116109045904	2.13622214804392	0.318596193565563	0.687806998243944	0.000238418771161856
FAM156B	0.486009869172482	2.05757138574712	0.320839187107152	0.736211792152953	0.000931630739692623
FAM189B	0.417641711329973	2.39439685469997	0.254062116777314	0.686543122820283	0.000473228761381652
FAM216A	0.378373558514254	2.64289080856142	0.224604344228227	0.637416654939069	0.000179154355481382
FAM219A	0.433741187014219	2.30552234820905	0.263129253515674	0.714977201504116	0.000898577172259511
FAM220A	0.429155476207111	2.33015784591177	0.265608730804384	0.693405002918346	0.000472560724100888
FAM24B	0.413955793711844	2.41571688376006	0.246630588094078	0.694801891654403	0.000679719335826529
FAM47A	0.343445134751945	2.91167321593376	0.206831678953724	0.570292525697537	0.000251147037568393
FAM50A	0.386875397683897	2.58481155944961	0.229155718122175	0.653147888080518	0.000258857689958457
FAM72B	0.441568272604072	2.26465546109704	0.274286097898338	0.710872847237096	0.000698566493784226
FAM72D	0.393429118509358	2.54175390929081	0.233347778804457	0.663329525072359	0.000354356303651612
FAM83D	0.407131772303544	2.45620722338131	0.249019740372786	0.665635100939728	0.000261822465442481
FANCB	0.299204165576593	3.34219945792837	0.176864685784123	0.50616736914714	3.65246202922247e-06
FANCD2	0.355780587131112	2.81072109095003	0.217699165050115	0.581443783444092	2.65005778768937e-05
FANCE	0.365192089548316	2.73828494269095	0.224102643475073	0.595107938936471	3.94023170697253e-05
FANCF	0.433475755511242	2.3069340955888	0.263288429239671	0.713670673484081	0.000888382524014478
FANCI	0.40555106344562	2.46578073671871	0.244690703151579	0.67216147954746	0.000363339167981748
FARSA	0.410951958713234	2.4333744584919	0.241783341626724	0.698482828610129	0.000786507149391004
FARSB	0.34951443114214	2.86111219136849	0.213384754231306	0.572488592339607	1.93975867752126e-05
FASTKD3	0.439147406623161	2.27713971417829	0.269228696417807	0.716307166768618	0.00086160034862792
FBLL1	0.408989785278002	2.44504883983905	0.241253934715664	0.693346803478626	0.000677381489505925
FBXO30	0.403027053237304	2.48122301460293	0.245130452325896	0.662630057179496	0.000281500836819471
FBXO43	0.383513122114169	2.60747271041825	0.231977020832546	0.634038295284125	0.000147483000543168
FBXO45	0.375456633744243	2.66342344261572	0.219434856568559	0.642412449995224	0.000256350804861013
FBXO46	0.433212587745178	2.30833551075902	0.268427713629286	0.699157116243446	0.000555764749776571
FEN1	0.37318439648302	2.67964043894718	0.22747490255076	0.612228391865426	7.01574260709373e-05
FEZ2	0.363387849770534	2.75188067138585	0.218360829449186	0.604736342566338	5.89466424803595e-05
FHL3	0.372264679441724	2.68626075807051	0.217056207895793	0.638456706229666	0.000220354219002348
FKBP1A	0.344167614770504	2.90556100307932	0.197601140706367	0.599446676438146	9.27441325631002e-05
FKBP1C	0.391055811609732	2.5571797434326	0.234122418259106	0.653182420252053	0.000238559820681708
FLVCR1	0.422956346829459	2.36431018826445	0.258916828370183	0.690924852005187	0.000514616837631063
FMO3	2.54594182855317	0.392781951568897	1.48469259968676	4.36576554348299	0.000440267803753608
FOXK2	0.351086025766729	2.84830476466878	0.211440593375798	0.582959948800375	3.59743921156386e-05
FOXM1	0.441826759281519	2.26333054527109	0.273503214148742	0.713742563592125	0.000750392945995399
FSD1L	0.350621083550176	2.85208176837117	0.209721259880264	0.586183509960253	4.41270228040676e-05
FTCD	2.42451549995696	0.412453539693911	1.45843495326266	4.03053656687345	0.000478551166657913
FTSJ1	0.351080090028269	2.84835292117955	0.209575231529009	0.588128800884546	4.42677783423396e-05
FTSJ3	0.405903304727763	2.46364094194969	0.242662363579976	0.678957751660648	0.000432831374156514
FUCA2	0.370497453350385	2.69907388284876	0.224180337872997	0.612312231489659	6.89444233748817e-05
FUNDC2	0.308306124452773	3.24352946855969	0.17923025138431	0.530338297474539	1.00711586182159e-05
G6PC	2.83454740523418	0.352790007375934	1.64696152333401	4.87847401331815	9.56587450186063e-05
G6PD	0.382236812409924	2.61617920496774	0.237966402726992	0.613973145313792	5.49439518504939e-05
GABPB1	0.348266751277377	2.87136224268377	0.206316204242423	0.587882713772603	5.0366388766873e-05
GABRA3	0.400323579916313	2.49797926020008	0.264869188833714	0.605049493837593	2.29809952091903e-05
GABRQ	0.430951431354902	2.32044710202266	0.259352998473228	0.71608632743843	0.000901291369512711
GABRR1	0.330663657599356	3.02422106880471	0.218518430139016	0.500362621072399	4.1645927583997e-07
GAGE1	0.392988095329026	2.54460634275132	0.266998983024957	0.578427832647959	7.33196980591513e-06
GAGE2A	0.375449062672436	2.66347715155294	0.257939286221066	0.546492939198102	1.45413129464832e-06
GALNTL5	0.393315318972573	2.54248932538967	0.252574669237027	0.612480026622634	0.000153199679676434
GAPDH	0.402355192315968	2.48536621149083	0.248902204495696	0.650414893317745	0.000174285913459501
GAR1	0.389119710487774	2.56990322784335	0.2345482110352	0.64555661465849	0.000195933686039646
GARS1	0.409308836682524	2.44314295314283	0.246390486168012	0.679952080910141	0.000416883313670142
GAS2L3	0.312600630092429	3.19896987956909	0.183608825679927	0.532213816913852	9.07712738841584e-06
GCN1	0.425225845363597	2.35169148560321	0.257896197189892	0.701123248560538	0.000716718964354803
GDI2	0.423314403106399	2.36231036001072	0.253871343067318	0.705849985714261	0.000825659511527047
GDPD1	0.352497575931866	2.83689894137964	0.207675325740698	0.598311525910329	7.48240676520875e-05
GEMIN2	0.292961077740899	3.41342272397161	0.170035805957195	0.504753646374429	4.11619151572301e-06
GEMIN6	0.424239028633641	2.35716172371205	0.253423927201938	0.710188479056287	0.000906200774819528
GINS1	0.381763232647477	2.61942459221422	0.23348665143561	0.624203417648673	9.56750101433573e-05
GIP	0.455659229458488	2.19462250592052	0.310445334135238	0.668798369829117	0.00012207656917395
GLMN	0.38824924334004	2.5756650325888	0.240417146727047	0.626983045952418	8.91302398167524e-05
GLRX3	0.324947816743836	3.07741719892312	0.19424179132499	0.543606413873723	1.18135616785416e-05
GM2A	0.435422117396629	2.29662196761836	0.266237535887488	0.712117544530934	0.00074397455063755
GMFB	0.383095133367126	2.61031768065215	0.229680932608554	0.638981562564895	0.000172286473751336
GMPPA	0.393921481063049	2.53857697046977	0.237685826537818	0.652853960638735	0.000211786661513162
GMPS	0.336185713910206	2.97454638499926	0.197490443476287	0.572285079965836	3.6699175169822e-05
GNA12	0.37375066301639	2.67558053791639	0.226210057988841	0.617521428300428	8.863192998596e-05
GNA14	3.0098260097627	0.332245118739884	1.73720012049754	5.21474325390301	4.20272056415534e-05
GNAI3	0.422314896128672	2.36790132000297	0.252497600745322	0.706342836390198	0.000832238055409313
GNB1L	0.431434549692966	2.31784867649487	0.258878024678099	0.719009544746883	0.000991887170939837
GNL2	0.357593462004465	2.79647170950657	0.218474377140809	0.58530014247814	3.11119519469551e-05
GNPDA1	0.402676856564165	2.48338086408165	0.243839713728377	0.664980483831363	0.000315730548399717
GON7	0.361130329785643	2.76908339599604	0.215770410372479	0.604416123906681	6.85390860703573e-05
GORAB	0.382619891677337	2.61355988476234	0.223999003625969	0.653565324565599	0.000322164596672527
GORASP1	0.423867185791767	2.35922957360344	0.260590293988844	0.689447747423485	0.000441152809369741
GP6	2.55097127552652	0.392007550062907	1.5343439609627	4.24119663786364	0.000199350677288069
GPATCH3	0.291467470222409	3.43091460339273	0.175628697434801	0.483709595519767	6.86593436769278e-07
GPATCH4	0.334595105005404	2.98868687867938	0.195691643464627	0.572093331690037	3.34946280972832e-05
GPD1L	0.379569545055577	2.63456331791208	0.215559202418952	0.668368772555038	0.000566838513938461
GPD2	0.387679721444942	2.57944881995078	0.23187411893743	0.648177412418262	0.000249083500399715
GPLD1	2.4403364616307	0.409779559385747	1.45413037858686	4.09539758859284	0.000545606920848285
GPN2	0.36306396715859	2.75433557294654	0.222949398080617	0.591234806569293	3.38610513091302e-05
GPR89B	0.350553408600852	2.85263236775034	0.195159004624381	0.629679847559152	0.000282763634264062
GPRIN1	0.419889887402692	2.38157676572229	0.255541874835298	0.689935916204259	0.000544145380681666
GPSM2	0.442935528814815	2.25766490819951	0.273180478969436	0.718176801748745	0.000871356416723511
GRB2	0.399214656932017	2.50491805006621	0.24557451906167	0.648977519810701	0.000162603558902525
GRIN2D	0.349177870530455	2.86386991959384	0.203012886030725	0.600578552682266	8.26468831341561e-05
GRK1	0.508491967827258	1.96659940229324	0.347300362180557	0.744497010372862	0.000874542304176887
GRK6	0.349119421994658	2.8643493801823	0.209940470108782	0.580566342214672	2.77812271870749e-05
GRPEL2	0.407346368077721	2.45491325900125	0.248345485813908	0.668146083035497	0.00031491549983794
GSDME	0.393081739688879	2.54400013796493	0.234119348549557	0.65997643951298	0.000294913307593896
GSR	0.35599931150762	2.80899419654803	0.214979808810211	0.589522850984505	4.54977658784933e-05
GSS	0.405998875063221	2.46306101179291	0.244622891307198	0.673833448994766	0.000359845627844077
GTDC1	0.389334147045623	2.56848778250837	0.237709862630312	0.637672650088913	0.000129565881791669
GTF2H1	0.336263112668667	2.97386172412357	0.204825895859388	0.55204387349168	1.11546319204297e-05
GTF3C2	0.385790075473025	2.59208326905217	0.239899892937617	0.620400369966753	6.88265447578908e-05
GTF3C3	0.357214704009368	2.79943683385938	0.215799462908661	0.591300566927312	4.58395504227373e-05
GTF3C6	0.325468087137856	3.0724978562228	0.195594573739465	0.541576761154298	7.54282112436006e-06
GTPBP2	0.422395783373752	2.36744787557493	0.25650254388155	0.695580617299129	0.000618108234741578
GTPBP4	0.279548612486198	3.57719536185991	0.168256110641028	0.464455207274371	4.17672301261603e-07
GTSE1	0.318079854699884	3.14386461520338	0.191864851944858	0.52732323268348	5.17015356646674e-06
GULP1	0.430315482470607	2.32387641332033	0.261600042138415	0.707841684352386	0.000693776647230631
GYG1	0.41097878959577	2.43321559485729	0.24068660417259	0.701757233553755	0.0008904195117789
H2AX	0.428841286888921	2.33186502926203	0.259030779370323	0.709972960694477	0.000809908878084137
H2AZ1	0.302995329555493	3.30038090510188	0.177261852362907	0.517912729155554	6.67530724587211e-06
HAGH	2.39227994310189	0.41801127952583	1.44117629695891	3.97106401086665	0.000560183838958988
HARBI1	0.41903939637909	2.38641046317119	0.258016876437997	0.680552443475333	0.000345340663103307
HAUS1	0.431807732351303	2.31584551428652	0.265002393972484	0.703608427543996	0.000659328871887554
HAUS5	0.421352523750411	2.37330962467986	0.258002081049755	0.688126035838458	0.00046521259593756
HAUS6	0.429333436077514	2.32919198918263	0.259278004763658	0.710924937509244	0.000925007750036836
HAX1	0.391398482300658	2.55494092394522	0.236680250708023	0.647256251795348	0.000191864912357732
HCN3	0.407650016032349	2.45308465760159	0.246953710773133	0.672913701320472	0.000351723909846089
HDAC1	0.289979022226241	3.44852531856529	0.17187515686981	0.489237856492435	1.55660061028352e-06
HDAC11	0.38213831485658	2.61685353476086	0.22544530977072	0.647738876581377	0.000244222955974159
HDAC2	0.290304672132208	3.44465692768661	0.171415216820263	0.491652982886328	1.54004844661081e-06
HDAC5	0.387026476052566	2.58380256100148	0.224961492166007	0.665845037403701	0.00038885097746547
HDGF	0.335442361467804	2.98113808770089	0.201313092148057	0.558938202510653	1.58537653560238e-05
HECTD3	0.431339031534408	2.31836195403575	0.261573439082302	0.711285368949487	0.00081504478159557
HEXB	0.365888254183953	2.73307488984668	0.220616403909324	0.60681894989461	5.88753927171971e-05
HILPDA	0.286862729613629	3.48598788468229	0.172384628186377	0.47736405796236	5.85005862803351e-07
HJURP	0.366254095958179	2.73034489179934	0.224798125736852	0.596722336391582	4.04130661828871e-05
HKDC1	0.397232308564386	2.51741859471109	0.232788603026696	0.677840344912829	0.000567244871489492
HM13	0.3491573018453	2.86403862876414	0.207304139693963	0.588077119983532	4.53170245734413e-05
HMBS	0.441020737607875	2.26746707065084	0.268076852752966	0.725535565651488	0.000997655208118606
HMGA1	0.348449498252117	2.86985633503901	0.203204561520371	0.597511453107709	8.06274298825122e-05
HMGB2	0.438689875974501	2.27951465207309	0.268327821639689	0.717215255974998	0.00092671907300655
HMMR	0.360612338593392	2.77306096596864	0.218886869032586	0.594102603415811	4.27111418739955e-05
HNRNPA1P48	0.395569187923691	2.5280027629273	0.232748775122564	0.672291325065878	0.000458562135859026
HNRNPM	0.415153988205725	2.40874477521449	0.251058976962476	0.686503370675648	0.000486791292519508
HNRNPR	0.416940832563151	2.39842184286073	0.254937194245196	0.681892096495172	0.000426078724862908
HNRNPU	0.410041175144813	2.43877947049302	0.249231127562416	0.674609816833704	0.00037208501036011
HOXC8	0.47544857494779	2.10327688985041	0.313838139845463	0.720280038401943	0.000606670378757641
HOXD9	0.345590760553441	2.89359587738562	0.203576280215271	0.586674310256636	4.5293082148562e-05
HRAS	0.416444997886385	2.40127749180654	0.250929731804392	0.691135462575567	0.000517935122628185
HS2ST1	0.436850900505556	2.28911053826998	0.270595107403406	0.705255579466229	0.00062358705098117
HSF2	0.400511104879446	2.49680967098528	0.244122720579926	0.657084046706897	0.000235272665914787
HSP90AA1	0.390729036035633	2.55931837097667	0.239166660835883	0.638338048738728	0.00012753919442842
HSP90AB1	0.427666393721131	2.33827117276854	0.258843672075851	0.706598476414912	0.000770922387623908
HSPA14	0.335549774527965	2.98018379361677	0.203774789147875	0.552539652508541	1.25780128967219e-05
HSPA8	0.329958745548114	3.03068190642694	0.1906445164584	0.571077394651642	3.60270900294165e-05
HSPB11	0.410482834871449	2.43615546144133	0.252260166409762	0.667945954853619	0.000275856503402968
HSPD1	0.38583566334437	2.59177700509108	0.236516896925255	0.629422933598847	0.000120950253917638
HTATIP2	0.408697698583296	2.44679625910884	0.240157380311635	0.695518116538974	0.000749280409656505
HTRA2	0.406576755812132	2.45956018317504	0.248780562215202	0.664459702537873	0.00027561366322269
IARS1	0.373795938231277	2.67525646407981	0.228112803469104	0.612518899918413	7.426050901146e-05
ICMT	0.338250321622925	2.95639038923009	0.202900374759619	0.563888953943828	1.79189442645257e-05
IER3IP1	0.412617204149459	2.42355381681511	0.245226359502475	0.694268583138989	0.000683450767102157
IFT172	0.446245073004884	2.24092110029651	0.277853236706833	0.716690104248252	0.000753688603313248
IGSF3	0.366708357301909	2.72696266689309	0.219379936422431	0.612977747683015	8.47943412050394e-05
IKBIP	0.340384261102741	2.9378561651479	0.200917216944251	0.576662602481731	4.40597102799286e-05
IL15RA	0.373092825633458	2.68029812232959	0.216937939097525	0.64165012868764	0.000254265387577473
IL36RN	0.476766331227077	2.09746354661046	0.316715071790403	0.71769913981913	0.000883931200006697
ILF2	0.389919164620596	2.56463413634216	0.238274639141756	0.63807443161407	0.000134006761163418
ILKAP	0.425052249432477	2.35265194181464	0.257178351295345	0.702506310650258	0.000679910855738895
IMPDH1	0.384087310186904	2.60357469116431	0.23145005789182	0.63738615228847	0.000146395242013916
ING2	0.419754542820082	2.38234467525138	0.255473687524276	0.689675237890608	0.000518895641920746
INPP5F	0.411373862996062	2.43087879408997	0.244109889610616	0.693247026682293	0.000672216485225114
INTS13	0.370925782338768	2.69595710951873	0.228645080414743	0.60174457177936	4.26486429394581e-05
INTS4	0.405129016159079	2.46834948896215	0.252485537713278	0.650055132743516	0.000145442743800426
IP6K2	0.357401921039423	2.79797041127179	0.212153505671163	0.602092964519098	7.46435182771106e-05
IPO13	0.427714187042748	2.33800989140455	0.260248178884513	0.7029421938004	0.000670289824762403
IQCA1L	0.371670182140561	2.69055751053447	0.239407589814676	0.577002276324365	6.06334526650438e-05
IQCC	0.438123616417891	2.28246084558514	0.265950513434615	0.721759476167672	0.000998613839637594
IQGAP3	0.325596650305128	3.07128466789467	0.192428155283017	0.550923426636808	1.75201154109212e-05
IRAK1	0.425867201577076	2.34814983707783	0.256625368884597	0.706722309518229	0.000727633134148524
ISG20L2	0.321847301788462	3.10706348769474	0.189004056759311	0.548060647187195	1.64338123192928e-05
ISY1	0.392862772464541	2.54541806984335	0.234352050035254	0.658586762801126	0.000282516808524562
ITGA5	0.393993694200262	2.53811168737059	0.232004988349537	0.669084885518492	0.000414588693239544
ITGB3BP	0.38618422398064	2.58943772920701	0.227525107688384	0.655480427486654	0.000318937666792398
ITGB5	0.398592107837699	2.50883040666522	0.230934033213911	0.687969920324976	0.000690342054834159
ITPA	0.35798506299188	2.79341264029969	0.21867594960692	0.586042066151589	3.03944388530754e-05
JMJD6	0.310222653144569	3.22349122433036	0.182360884664797	0.527734303882951	7.62530774259297e-06
JPT1	0.341121875305566	2.93150358388547	0.20236575205247	0.575018908247947	3.13682824642515e-05
KATNA1	0.354287150696286	2.82256920137997	0.214646372767722	0.5847729152373	3.17509882701771e-05
KCMF1	0.422988623548865	2.3641297763756	0.256086459232055	0.698667849086212	0.000657218202277116
KCNJ16	0.375684650162494	2.6618069159	0.217159025869885	0.649933641037246	0.000311223948468454
KCNQ3	0.432314305860077	2.31313187291022	0.261276188936347	0.715318375593776	0.000889415995155196
KCTD17	0.423490452263172	2.36132832430084	0.251776401847854	0.712315220337614	0.000927637523432646
KCTD8	0.500982336182987	1.99607836000578	0.344170447724625	0.729241289676849	0.000541322770957585
KDM1A	0.296872506942725	3.36844933974613	0.181747044671622	0.484922797714241	7.23324916120623e-07
KIAA0930	0.257275506532109	3.88688380592187	0.146373918803194	0.452202733947085	6.48895016125221e-07
KIAA1522	0.394345991498135	2.53584421183277	0.237694470885694	0.654238024263637	0.000233377591704947
KIAA1841	0.325624250732341	3.07102434094194	0.195253165197675	0.543044475400193	1.01814275883793e-05
KIAA2013	0.389376884409241	2.56820586953227	0.226837447285151	0.668383284712497	0.000400197126971344
KIF11	0.419515712759965	2.38370094273959	0.25789083895487	0.68243383117343	0.000398440498214571
KIF14	0.380440449877112	2.62853227179974	0.229448128084061	0.630795888862838	0.000135980113638378
KIF15	0.384883981166478	2.59818555443454	0.233262267203892	0.635060615393376	0.000148068995281677
KIF18A	0.365671702486772	2.73469342363503	0.219982657536212	0.607846979835504	7.72896169318201e-05
